Date, Open, High, Low, Close
06/10/98, 292.64, 295.02, 289.69, 292.64
06/09/98, 290.98, 293.70, 289.46, 290.98
06/08/98, 292.01, 294.54, 290.90, 292.01
06/05/98, 292.36, 293.07, 288.86, 292.36
06/04/98, 290.18, 291.96, 287.80, 290.18
06/03/98, 290.52, 293.88, 289.26, 290.52
06/02/98, 291.30, 294.54, 289.26, 291.30
06/01/98, 291.81, 294.08, 283.56, 291.81
05/29/98, 284.65, 286.34, 280.75, 284.65
05/28/98, 280.78, 282.10, 276.65, 280.78
05/27/98, 277.42, 279.40, 274.87, 277.42
05/26/98, 278.40, 282.07, 277.40, 278.40
05/22/98, 280.06, 282.24, 278.66, 280.06
05/21/98, 280.26, 282.53, 278.28, 280.26
05/20/98, 281.29, 282.12, 278.23, 281.29
05/19/98, 278.60, 281.44, 277.74, 278.60
05/18/98, 279.43, 281.58, 278.08, 279.43
05/15/98, 279.92, 282.78, 279.00, 279.92
05/14/98, 279.11, 281.26, 277.74, 279.11
05/13/98, 280.43, 283.87, 279.11, 280.43
05/12/98, 282.73, 284.16, 280.06, 282.73
05/11/98, 282.12, 284.30, 280.35, 282.12
05/08/98, 282.38, 284.79, 280.46, 282.38
05/07/98, 281.49, 283.13, 280.00, 281.49
05/06/98, 282.64, 285.51, 280.95, 282.64
05/05/98, 284.70, 285.59, 281.69, 284.70
05/04/98, 284.13, 287.51, 282.21, 284.13
05/01/98, 283.56, 286.57, 280.86, 283.56
04/30/98, 284.47, 286.22, 279.20, 284.47
04/29/98, 278.28, 279.95, 275.59, 278.28
04/28/98, 277.14, 279.52, 275.16, 277.14
04/27/98, 276.76, 279.09, 274.13, 276.76
04/24/98, 280.00, 283.82, 278.17, 280.00
04/23/98, 281.92, 285.33, 280.55, 281.92
04/22/98, 285.22, 288.00, 284.19, 285.22
04/21/98, 287.51, 289.38, 284.85, 287.51
04/20/98, 288.32, 290.38, 286.05, 288.32
04/17/98, 289.58, 290.01, 284.68, 289.58
04/16/98, 286.22, 289.03, 284.13, 286.22
04/15/98, 287.89, 289.81, 285.51, 287.89
04/14/98, 287.83, 289.63, 284.25, 287.83
04/13/98, 284.90, 287.31, 282.90, 284.90
04/09/98, 287.37, 289.00, 284.82, 287.37
04/08/98, 285.62, 289.66, 284.45, 285.62
04/07/98, 288.26, 290.24, 285.68, 288.26
04/06/98, 288.83, 292.16, 287.46, 288.83
04/03/98, 290.35, 292.82, 288.75, 290.35
04/02/98, 291.18, 292.13, 285.94, 291.18
04/01/98, 286.31, 287.37, 282.41, 286.31
03/31/98, 285.94, 288.23, 282.01, 285.94
03/30/98, 281.90, 284.07, 280.29, 281.90
03/27/98, 282.64, 286.19, 281.58, 282.64
03/26/98, 284.99, 287.40, 283.01, 284.99
03/25/98, 287.00, 289.49, 285.16, 287.00
03/24/98, 287.60, 289.09, 286.17, 287.60
03/23/98, 287.40, 289.03, 283.64, 287.40
03/20/98, 285.68, 287.08, 280.49, 285.68
03/19/98, 281.78, 282.61, 279.17, 281.78
03/18/98, 281.24, 282.32, 277.54, 281.24
03/17/98, 278.68, 279.34, 274.99, 278.68
03/16/98, 276.71, 278.03, 274.24, 276.71
03/13/98, 274.99, 277.22, 272.61, 274.99
03/12/98, 275.07, 276.42, 272.72, 275.07
03/11/98, 275.68, 277.91, 273.78, 275.68
03/10/98, 276.71, 277.80, 273.84, 276.71
03/09/98, 274.10, 274.67, 271.55, 274.10
03/06/98, 272.90, 274.39, 270.06, 272.90
03/05/98, 271.69, 272.58, 269.54, 271.69
03/04/98, 271.92, 273.35, 270.06, 271.92
03/03/98, 272.47, 273.07, 270.09, 272.47
03/02/98, 271.69, 272.38, 269.40, 271.69
02/27/98, 271.69, 272.35, 268.68, 271.69
02/26/98, 271.09, 272.44, 268.62, 271.09
02/25/98, 270.54, 271.81, 267.48, 270.54
02/24/98, 268.22, 269.94, 266.10, 268.22
02/23/98, 268.80, 270.37, 266.33, 268.80
02/20/98, 270.03, 271.23, 266.93, 270.03
02/19/98, 268.54, 270.63, 266.59, 268.54
02/18/98, 269.77, 271.20, 268.65, 269.77
02/17/98, 270.60, 271.63, 267.65, 270.60
02/13/98, 268.02, 269.80, 266.27, 268.02
02/12/98, 269.37, 270.40, 264.50, 269.37
02/11/98, 267.11, 268.60, 264.75, 267.11
02/10/98, 268.08, 269.94, 265.33, 268.08
02/09/98, 266.13, 267.62, 264.10, 266.13
02/06/98, 265.90, 266.88, 263.18, 265.90
02/05/98, 263.61, 265.04, 260.89, 263.61
02/04/98, 262.86, 264.84, 261.03, 262.86
02/03/98, 264.41, 265.73, 262.61, 264.41
02/02/98, 264.35, 266.33, 262.40, 264.35
01/30/98, 263.29, 265.10, 261.86, 263.29
01/29/98, 263.90, 266.65, 262.15, 263.90
01/28/98, 263.90, 266.02, 262.12, 263.90
01/27/98, 264.64, 267.16, 263.44, 264.64
01/26/98, 265.96, 268.48, 264.15, 265.96
01/23/98, 265.93, 269.28, 263.75, 265.93
01/22/98, 267.51, 269.17, 264.84, 267.51
01/21/98, 266.93, 268.28, 263.09, 266.93
01/20/98, 265.99, 267.25, 263.06, 265.99
01/16/98, 264.58, 267.33, 263.75, 264.58
01/15/98, 264.47, 267.22, 263.26, 264.47
01/14/98, 266.25, 267.36, 263.95, 266.25
01/13/98, 266.04, 267.79, 262.83, 266.04
01/12/98, 265.67, 266.68, 260.14, 265.67
01/09/98, 262.66, 266.36, 261.14, 262.66
01/08/98, 265.10, 266.42, 259.62, 265.10
01/07/98, 262.92, 265.13, 259.51, 262.92
01/06/98, 265.59, 269.20, 263.49, 265.59
01/05/98, 268.65, 274.18, 266.45, 268.65
01/02/98, 271.52, 274.01, 269.77, 271.52
12/31/97, 273.07, 274.21, 270.26, 273.07
12/30/97, 272.01, 273.10, 269.34, 272.01
12/29/97, 270.01, 270.73, 266.73, 270.01
12/26/97, 267.60, 269.47, 266.75, 267.60
12/24/97, 267.71, 270.07, 266.64, 267.71
12/23/97, 268.43, 270.81, 265.77, 268.43
12/22/97, 267.71, 268.92, 263.27, 267.71
12/19/97, 264.75, 266.32, 260.62, 264.75
12/18/97, 265.19, 267.06, 262.81, 265.19
12/17/97, 265.88, 266.89, 263.36, 265.88
12/16/97, 264.04, 266.10, 261.96, 264.04
12/15/97, 263.85, 265.30, 260.42, 263.85
12/12/97, 261.49, 263.30, 257.47, 261.49
12/11/97, 259.30, 261.77, 256.78, 259.30
12/10/97, 260.42, 262.04, 257.52, 260.42
12/09/97, 259.82, 260.89, 256.97, 259.82
12/08/97, 258.97, 260.42, 256.86, 258.97
12/05/97, 258.89, 260.51, 256.23, 258.89
12/04/97, 258.26, 260.32, 256.42, 258.26
12/03/97, 258.45, 260.53, 256.51, 258.45
12/02/97, 259.47, 262.15, 257.96, 259.47
12/01/97, 261.16, 262.48, 257.93, 261.16
11/28/97, 258.64, 260.10, 257.85, 258.64
11/26/97, 258.56, 260.51, 257.08, 258.56
11/25/97, 258.53, 259.74, 254.73, 258.53
11/24/97, 255.55, 257.90, 253.47, 255.55
11/21/97, 256.75, 257.82, 253.30, 256.75
11/20/97, 255.52, 257.36, 251.33, 255.52
11/19/97, 251.22, 252.62, 246.94, 251.22
11/18/97, 248.53, 251.47, 246.84, 248.53
11/17/97, 250.53, 251.77, 245.48, 250.53
11/14/97, 245.60, 247.41, 242.62, 245.60
11/13/97, 243.74, 245.71, 242.34, 243.74
11/12/97, 243.88, 246.56, 241.79, 243.88
11/11/97, 244.64, 245.77, 242.73, 244.64
11/10/97, 243.11, 245.16, 241.66, 243.11
11/07/97, 241.99, 243.00, 239.03, 241.99
11/06/97, 242.89, 244.64, 241.22, 242.89
11/05/97, 244.70, 246.84, 242.75, 244.70
11/04/97, 244.97, 246.15, 242.97, 244.97
11/03/97, 245.25, 246.84, 243.19, 245.25
10/31/97, 242.59, 244.73, 240.53, 242.59
10/30/97, 241.33, 244.34, 239.71, 241.33
10/29/97, 242.37, 244.94, 240.01, 242.37
10/28/97, 240.23, 241.38, 230.92, 240.23
10/27/97, 237.44, 247.63, 236.89, 237.44
10/24/97, 246.56, 247.93, 243.74, 246.56
10/23/97, 245.08, 247.19, 243.44, 245.08
10/22/97, 247.99, 249.41, 245.30, 247.99
10/21/97, 247.82, 248.40, 244.04, 247.82
10/20/97, 245.36, 246.42, 240.83, 245.36
10/17/97, 242.29, 244.56, 239.27, 242.29
10/16/97, 243.90, 246.45, 241.93, 243.90
10/15/97, 242.64, 244.12, 240.31, 242.64
10/14/97, 242.10, 244.48, 239.88, 242.10
10/13/97, 241.25, 243.03, 240.10, 241.25
10/10/97, 240.23, 241.30, 237.05, 240.23
10/09/97, 239.25, 241.00, 237.25, 239.25
10/08/97, 240.81, 245.52, 238.97, 240.81
10/07/97, 245.52, 246.62, 243.27, 245.52
10/06/97, 244.23, 246.04, 242.34, 244.23
10/03/97, 242.81, 247.63, 240.92, 242.81
10/02/97, 243.74, 244.31, 239.44, 243.74
10/01/97, 240.34, 241.22, 237.57, 240.34
09/30/97, 238.37, 241.11, 236.64, 238.37
09/29/97, 239.85, 240.75, 237.49, 239.85
09/26/97, 239.38, 240.97, 237.99, 239.38
09/25/97, 239.08, 241.46, 237.99, 239.08
09/24/97, 240.18, 244.20, 239.08, 240.18
09/23/97, 240.92, 242.94, 239.22, 240.92
09/22/97, 242.48, 243.96, 240.94, 242.48
09/19/97, 241.27, 242.26, 239.55, 241.27
09/18/97, 241.11, 242.92, 239.71, 241.11
09/17/97, 240.37, 244.04, 239.68, 240.37
09/16/97, 242.92, 243.93, 240.20, 242.92
09/15/97, 240.29, 242.29, 238.64, 240.29
09/12/97, 239.60, 239.85, 234.94, 239.60
09/11/97, 235.77, 237.57, 232.81, 235.77
09/10/97, 236.15, 238.01, 235.27, 236.15
09/09/97, 237.49, 238.62, 234.89, 237.49
09/08/97, 236.34, 238.37, 234.67, 236.34
09/05/97, 235.52, 238.40, 234.29, 235.52
09/04/97, 236.56, 237.88, 235.41, 236.56
09/03/97, 236.94, 239.16, 235.33, 236.94
09/02/97, 235.85, 236.92, 231.66, 235.85
08/29/97, 231.77, 234.12, 230.31, 231.77
08/28/97, 231.96, 234.20, 230.26, 231.96
08/27/97, 233.35, 234.40, 230.72, 233.35
08/26/97, 232.37, 233.96, 230.09, 232.37
08/25/97, 231.79, 233.49, 229.66, 231.79
08/22/97, 231.35, 231.66, 227.08, 231.35
08/21/97, 229.41, 232.51, 228.78, 229.41
08/20/97, 232.56, 233.52, 230.78, 232.56
08/19/97, 232.34, 232.81, 229.33, 232.34
08/18/97, 230.37, 230.94, 226.94, 230.37
08/15/97, 228.51, 231.22, 227.93, 228.51
08/14/97, 231.41, 233.63, 229.08, 231.41
08/13/97, 230.72, 233.52, 229.38, 230.72
08/12/97, 232.42, 235.00, 231.66, 232.42
08/11/97, 232.89, 234.15, 229.11, 232.89
08/08/97, 229.82, 232.34, 228.83, 229.82
08/07/97, 232.89, 235.68, 232.34, 232.89
08/06/97, 234.04, 235.40, 231.11, 234.04
08/05/97, 233.21, 234.43, 231.85, 233.21
08/04/97, 232.90, 234.18, 230.66, 232.90
08/01/97, 233.49, 236.14, 231.49, 233.49
07/31/97, 235.56, 236.75, 233.15, 235.56
07/30/97, 234.37, 235.65, 232.38, 234.37
07/29/97, 233.57, 234.34, 230.27, 233.57
07/28/97, 231.63, 233.71, 230.30, 231.63
07/25/97, 231.88, 233.60, 230.50, 231.88
07/24/97, 231.63, 233.07, 229.64, 231.63
07/23/97, 230.97, 233.18, 230.11, 230.97
07/22/97, 232.38, 233.04, 228.95, 232.38
07/21/97, 229.91, 231.91, 228.39, 229.91
07/18/97, 230.66, 232.85, 229.06, 230.66
07/17/97, 232.60, 234.70, 230.22, 232.60
07/16/97, 233.46, 234.57, 231.94, 233.46
07/15/97, 233.43, 234.12, 230.22, 233.43
07/14/97, 232.63, 234.59, 231.22, 232.63
07/11/97, 231.85, 233.90, 230.75, 231.85
07/10/97, 232.10, 233.87, 229.39, 232.10
07/09/97, 229.91, 233.65, 228.70, 229.91
07/08/97, 232.30, 233.15, 230.66, 232.30
07/07/97, 231.24, 234.90, 230.52, 231.24
07/03/97, 232.77, 234.51, 231.35, 232.77
07/02/97, 230.97, 231.35, 227.62, 230.97
07/01/97, 228.25, 230.75, 226.48, 228.25
06/30/97, 226.79, 228.53, 223.80, 226.79
06/27/97, 225.60, 226.65, 223.74, 225.60
06/26/97, 224.32, 225.96, 223.05, 224.32
06/25/97, 224.43, 226.87, 222.63, 224.43
06/24/97, 225.10, 226.23, 222.19, 225.10
06/23/97, 223.38, 226.59, 222.33, 223.38
06/20/97, 226.04, 228.09, 225.10, 226.04
06/19/97, 226.98, 228.14, 224.16, 226.98
06/18/97, 224.65, 226.15, 223.05, 224.65
06/17/97, 225.10, 226.37, 222.22, 225.10
06/16/97, 224.43, 225.76, 223.10, 224.43
06/13/97, 224.60, 226.54, 222.94, 224.60
06/12/97, 223.38, 224.60, 220.22, 223.38
06/11/97, 220.56, 221.83, 219.01, 220.56
06/10/97, 219.89, 222.27, 218.40, 219.89
06/09/97, 221.00, 223.44, 220.00, 221.00
06/06/97, 222.33, 223.10, 219.45, 222.33
06/05/97, 221.11, 222.44, 219.95, 221.11
06/04/97, 221.05, 222.44, 219.95, 221.05
06/03/97, 222.33, 223.44, 220.17, 222.33
06/02/97, 221.11, 223.16, 219.67, 221.11
05/30/97, 222.00, 222.94, 218.67, 222.00
05/29/97, 220.94, 221.77, 219.17, 220.94
05/28/97, 220.56, 222.05, 218.51, 220.56
05/27/97, 219.67, 221.05, 217.95, 219.67
05/23/97, 220.56, 221.89, 218.84, 220.56
05/22/97, 219.28, 221.05, 218.01, 219.28
05/21/97, 220.11, 222.33, 218.29, 220.11
05/20/97, 221.55, 222.55, 218.34, 221.55
05/19/97, 221.72, 223.49, 220.45, 221.72
05/16/97, 221.94, 223.60, 220.28, 221.94
05/15/97, 222.72, 223.99, 221.22, 222.72
05/14/97, 222.61, 224.60, 220.72, 222.61
05/13/97, 222.00, 224.27, 220.28, 222.00
05/12/97, 224.54, 225.98, 222.77, 224.54
05/09/97, 223.66, 225.89, 221.84, 223.66
05/08/97, 223.94, 226.31, 221.63, 223.94
05/07/97, 223.94, 227.92, 223.17, 223.94
05/06/97, 227.99, 229.74, 225.40, 227.99
05/05/97, 226.52, 227.01, 220.37, 226.52
05/02/97, 220.72, 221.14, 215.97, 220.72
05/01/97, 216.46, 217.51, 213.81, 216.46
04/30/97, 216.39, 217.58, 214.43, 216.39
04/29/97, 216.39, 217.23, 214.50, 216.39
04/28/97, 213.46, 214.29, 209.12, 213.46
04/25/97, 209.47, 211.71, 207.80, 209.47
04/24/97, 210.73, 213.46, 209.40, 210.73
04/23/97, 211.99, 214.15, 210.59, 211.99
04/22/97, 212.34, 213.18, 210.38, 212.34
04/21/97, 212.06, 214.29, 210.94, 212.06
04/18/97, 213.18, 214.29, 211.22, 213.18
04/17/97, 212.20, 214.36, 210.59, 212.20
04/16/97, 213.04, 213.53, 209.82, 213.04
04/15/97, 211.85, 213.60, 210.03, 211.85
04/14/97, 210.87, 212.62, 208.84, 210.87
04/11/97, 211.99, 214.92, 211.01, 211.99
04/10/97, 215.83, 216.81, 212.69, 215.83
04/09/97, 214.08, 215.90, 212.62, 214.08
04/08/97, 214.22, 215.34, 212.48, 214.22
04/07/97, 214.64, 216.81, 213.53, 214.64
04/04/97, 214.85, 216.46, 212.83, 214.85
04/03/97, 216.74, 217.79, 214.43, 216.74
04/02/97, 217.79, 219.26, 216.11, 217.79
04/01/97, 218.63, 219.53, 216.11, 218.63
03/31/97, 218.56, 221.00, 216.25, 218.56
03/27/97, 219.12, 224.15, 217.86, 219.12
03/26/97, 223.24, 225.54, 221.91, 223.24
03/25/97, 224.08, 227.15, 222.47, 224.08
03/24/97, 222.96, 223.52, 220.16, 222.96
03/21/97, 221.21, 222.19, 219.74, 221.21
03/20/97, 220.09, 222.26, 218.77, 220.09
03/19/97, 221.42, 222.47, 219.26, 221.42
03/18/97, 221.56, 224.85, 220.30, 221.56
03/17/97, 224.71, 225.75, 221.63, 224.71
03/14/97, 224.22, 225.75, 221.63, 224.22
03/13/97, 221.91, 223.94, 220.93, 221.91
03/12/97, 224.01, 226.24, 222.75, 224.01
03/11/97, 225.12, 227.50, 223.80, 225.12
03/10/97, 226.52, 228.48, 224.50, 226.52
03/07/97, 226.66, 227.92, 224.98, 226.66
03/06/97, 225.96, 228.48, 224.57, 225.96
03/05/97, 228.34, 229.11, 226.17, 228.34
03/04/97, 227.64, 229.25, 225.33, 227.64
03/03/97, 227.08, 228.34, 225.68, 227.08
02/28/97, 227.29, 229.18, 224.98, 227.29
02/27/97, 227.08, 229.25, 226.45, 227.08
02/26/97, 227.71, 229.95, 225.47, 227.71
02/25/97, 229.39, 231.76, 228.48, 229.39
02/24/97, 231.13, 232.39, 228.20, 231.13
02/21/97, 229.74, 231.13, 228.27, 229.74
02/20/97, 229.88, 231.62, 228.13, 229.88
02/19/97, 230.85, 232.39, 229.39, 230.85
02/18/97, 231.76, 233.30, 229.95, 231.76
02/14/97, 232.04, 233.72, 231.13, 232.04
02/13/97, 233.16, 234.49, 231.69, 233.16
02/12/97, 233.09, 233.72, 230.43, 233.09
02/11/97, 231.34, 232.53, 229.60, 231.34
02/10/97, 230.78, 231.90, 229.18, 230.78
02/07/97, 230.50, 231.62, 227.36, 230.50
02/06/97, 229.32, 231.20, 226.94, 229.32
02/05/97, 230.43, 233.93, 229.32, 230.43
02/04/97, 232.25, 233.37, 230.64, 232.25
02/03/97, 232.25, 233.37, 230.57, 232.25
01/31/97, 232.53, 235.12, 231.76, 232.53
01/30/97, 234.21, 235.12, 232.11, 234.21
01/29/97, 232.16, 235.88, 231.48, 232.16
01/28/97, 234.70, 237.77, 233.79, 234.70
01/27/97, 235.81, 238.75, 234.70, 235.81
01/24/97, 237.63, 240.78, 236.72, 237.63
01/23/97, 240.43, 243.99, 239.31, 240.43
01/22/97, 240.85, 241.54, 237.98, 240.85
01/21/97, 239.52, 240.29, 236.93, 239.52
01/20/97, 238.26, 239.80, 237.35, 238.26
01/17/97, 239.24, 239.87, 237.07, 239.24
01/16/97, 237.77, 239.17, 236.30, 237.77
01/15/97, 237.98, 239.24, 236.51, 237.98
01/14/97, 237.77, 239.17, 236.72, 237.77
01/13/97, 237.07, 237.70, 234.98, 237.07
01/10/97, 236.30, 236.51, 232.11, 236.30
01/09/97, 235.68, 237.14, 233.09, 235.68
01/08/97, 233.65, 235.40, 231.76, 233.65
01/07/97, 233.09, 233.44, 228.62, 233.09
01/06/97, 230.43, 232.67, 229.46, 230.43
01/03/97, 231.48, 233.02, 230.16, 231.48
01/02/97, 230.99, 233.16, 228.97, 230.99
12/31/96, 232.53, 235.26, 231.76, 232.53
12/30/96, 235.12, 237.28, 233.93, 235.12
12/27/96, 235.95, 236.79, 233.37, 235.95
12/26/96, 234.35, 235.47, 232.74, 234.35
12/24/96, 234.07, 234.42, 232.46, 234.07
12/23/96, 233.65, 235.33, 231.48, 233.65
12/20/96, 234.98, 238.40, 232.81, 234.98
12/19/96, 232.53, 233.37, 227.92, 232.53
12/18/96, 228.48, 229.81, 226.38, 228.48
12/17/96, 227.64, 229.18, 225.47, 227.64
12/16/96, 227.71, 230.50, 226.87, 227.71
12/13/96, 228.55, 229.74, 225.40, 228.55
12/12/96, 227.22, 231.20, 226.94, 227.22
12/11/96, 230.57, 231.97, 227.50, 230.57
12/10/96, 232.04, 234.07, 231.13, 232.04
12/09/96, 233.23, 234.07, 230.85, 233.23
12/06/96, 231.48, 232.81, 228.69, 231.48
12/05/96, 233.86, 234.70, 231.76, 233.86
12/04/96, 233.51, 234.77, 230.36, 233.51
12/03/96, 233.23, 236.86, 232.60, 233.23
12/02/96, 234.77, 235.95, 232.81, 234.77
11/29/96, 235.68, 237.21, 234.98, 235.68
11/27/96, 235.61, 237.14, 234.49, 235.61
11/26/96, 236.44, 239.59, 235.26, 236.44
11/25/96, 238.12, 238.26, 234.84, 238.12
11/22/96, 235.40, 237.07, 233.02, 235.40
11/21/96, 234.49, 236.30, 233.37, 234.49
11/20/96, 234.63, 235.81, 232.88, 234.63
11/19/96, 234.49, 235.47, 232.81, 234.49
11/18/96, 233.37, 235.05, 232.39, 233.37
11/15/96, 234.91, 236.44, 231.76, 234.91
11/14/96, 233.16, 234.14, 231.48, 233.16
11/13/96, 232.88, 234.42, 231.20, 232.88
11/12/96, 234.21, 235.61, 232.74, 234.21
11/11/96, 234.77, 236.16, 233.37, 234.77
11/08/96, 234.77, 235.81, 232.81, 234.77
11/07/96, 235.68, 236.51, 231.97, 235.68
11/06/96, 234.07, 234.14, 229.18, 234.07
11/05/96, 231.41, 232.81, 228.83, 231.41
11/04/96, 228.48, 229.39, 225.96, 228.48
11/01/96, 226.45, 227.92, 225.33, 226.45
10/31/96, 226.73, 228.34, 224.85, 226.73
10/30/96, 225.19, 226.80, 223.94, 225.19
10/29/96, 224.50, 225.82, 222.05, 224.50
10/28/96, 222.75, 224.91, 221.84, 222.75
10/25/96, 223.31, 224.29, 221.63, 223.31
10/24/96, 222.89, 224.15, 221.63, 222.89
10/23/96, 223.10, 223.94, 221.35, 223.10
10/22/96, 223.66, 224.71, 221.98, 223.66
10/21/96, 223.52, 224.91, 222.12, 223.52
10/18/96, 224.57, 225.47, 222.19, 224.57
10/17/96, 222.89, 224.15, 221.21, 222.89
10/16/96, 221.35, 223.03, 219.81, 221.35
10/15/96, 221.70, 223.59, 220.23, 221.70
10/14/96, 221.56, 223.03, 220.37, 221.56
10/11/96, 221.49, 222.40, 219.74, 221.49
10/10/96, 220.16, 221.14, 218.70, 220.16
10/09/96, 221.49, 223.10, 219.67, 221.49
10/08/96, 222.68, 224.01, 221.07, 222.68
10/07/96, 222.19, 223.94, 220.79, 222.19
10/04/96, 221.91, 223.03, 218.98, 221.91
10/03/96, 218.84, 220.30, 217.58, 218.84
10/02/96, 218.91, 220.02, 217.72, 218.91
10/01/96, 218.35, 219.12, 216.25, 218.35
09/30/96, 216.88, 219.19, 216.11, 216.88
09/27/96, 218.14, 219.67, 216.67, 218.14
09/26/96, 218.63, 220.16, 217.58, 218.63
09/25/96, 218.98, 220.65, 217.79, 218.98
09/24/96, 219.40, 220.79, 217.86, 219.40
09/23/96, 219.26, 220.02, 217.51, 219.26
09/20/96, 219.46, 220.44, 218.14, 219.46
09/19/96, 218.14, 218.91, 216.88, 218.14
09/18/96, 218.00, 219.95, 216.74, 218.00
09/17/96, 219.67, 221.35, 218.14, 219.67
09/16/96, 220.09, 220.44, 218.14, 220.09
09/13/96, 218.56, 219.88, 217.16, 218.56
09/12/96, 216.39, 217.65, 214.92, 216.39
09/11/96, 215.69, 216.11, 212.97, 215.69
09/10/96, 214.64, 216.04, 213.81, 214.64
09/09/96, 215.27, 215.90, 213.53, 215.27
09/06/96, 213.81, 215.13, 211.71, 213.81
09/05/96, 212.83, 214.99, 211.99, 212.83
09/04/96, 214.64, 216.11, 213.18, 214.64
09/03/96, 215.20, 216.60, 211.78, 215.20
08/30/96, 214.36, 216.67, 213.18, 214.36
08/29/96, 216.32, 219.40, 214.85, 216.32
08/28/96, 218.91, 220.37, 217.37, 218.91
08/27/96, 218.84, 220.16, 217.65, 218.84
08/26/96, 217.93, 218.91, 216.32, 217.93
08/23/96, 217.16, 219.05, 215.97, 217.16
08/22/96, 217.58, 218.56, 216.04, 217.58
08/21/96, 216.60, 217.09, 215.20, 216.60
08/20/96, 216.39, 217.65, 215.55, 216.39
08/19/96, 216.88, 217.58, 215.41, 216.88
08/16/96, 216.18, 217.30, 214.64, 216.18
08/15/96, 214.29, 215.76, 213.11, 214.29
08/14/96, 214.50, 215.55, 212.62, 214.50
08/13/96, 213.81, 214.99, 212.76, 213.81
08/12/96, 214.57, 214.71, 211.85, 214.57
08/09/96, 211.92, 213.32, 210.87, 211.92
08/08/96, 211.92, 213.18, 210.66, 211.92
08/07/96, 211.71, 212.90, 209.82, 211.71
08/06/96, 211.71, 212.97, 210.38, 211.71
08/05/96, 212.62, 213.81, 211.01, 212.62
08/02/96, 211.92, 213.18, 209.33, 211.92
08/01/96, 208.08, 210.24, 204.51, 208.08
07/31/96, 205.14, 206.54, 203.46, 205.14
07/30/96, 204.86, 206.47, 202.84, 204.86
07/29/96, 205.42, 207.52, 204.30, 205.42
07/26/96, 207.31, 208.63, 205.49, 207.31
07/25/96, 207.24, 210.10, 206.19, 207.24
07/24/96, 208.36, 210.45, 205.63, 208.36
07/23/96, 208.77, 211.01, 207.10, 208.77
07/22/96, 209.61, 212.41, 208.36, 209.61
07/19/96, 211.43, 213.60, 209.82, 211.43
07/18/96, 213.32, 215.20, 211.29, 213.32
07/17/96, 213.11, 215.76, 211.85, 213.11
07/16/96, 213.53, 217.02, 210.66, 213.53
07/15/96, 215.55, 218.49, 214.71, 215.55
07/12/96, 217.86, 218.07, 213.74, 217.86
07/11/96, 215.06, 216.74, 212.90, 215.06
07/10/96, 216.46, 218.00, 214.64, 216.46
07/09/96, 216.39, 217.93, 214.36, 216.39
07/08/96, 215.20, 216.04, 213.11, 215.20
07/05/96, 214.71, 217.79, 214.02, 214.71
07/03/96, 219.88, 221.14, 218.70, 219.88
07/02/96, 220.72, 222.05, 218.77, 220.72
07/01/96, 220.65, 221.56, 218.84, 220.65
06/28/96, 220.30, 221.42, 216.04, 220.30
06/27/96, 215.90, 216.81, 212.48, 215.90
06/26/96, 213.04, 213.88, 210.94, 213.04
06/25/96, 212.34, 213.74, 211.08, 212.34
06/24/96, 211.71, 212.90, 209.47, 211.71
06/21/96, 210.52, 211.64, 208.63, 210.52
06/20/96, 209.12, 210.38, 206.54, 209.12
06/19/96, 207.17, 208.57, 205.28, 207.17
06/18/96, 207.03, 208.70, 205.84, 207.03
06/17/96, 207.38, 208.84, 205.77, 207.38
06/14/96, 207.45, 208.50, 206.12, 207.45
06/13/96, 206.40, 208.15, 205.56, 206.40
06/12/96, 206.68, 208.98, 206.26, 206.68
06/11/96, 208.08, 210.66, 207.52, 208.08
06/10/96, 208.50, 210.17, 207.31, 208.50
06/07/96, 209.47, 209.96, 205.98, 209.47
06/06/96, 210.24, 212.76, 209.68, 210.24
06/05/96, 210.87, 211.57, 208.15, 210.87
06/04/96, 209.82, 211.08, 208.43, 209.82
06/03/96, 208.50, 209.61, 207.10, 208.50
05/31/96, 209.96, 211.92, 208.43, 209.96
05/30/96, 211.85, 212.90, 209.82, 211.85
05/29/96, 211.50, 214.15, 210.38, 211.50
05/28/96, 212.34, 215.20, 211.43, 212.34
05/24/96, 214.92, 215.62, 212.90, 214.92
05/23/96, 213.67, 216.67, 213.04, 213.67
05/22/96, 215.41, 215.62, 211.36, 215.41
05/21/96, 212.48, 213.81, 211.01, 212.48
05/20/96, 212.27, 214.08, 210.80, 212.27
05/17/96, 212.41, 213.88, 210.87, 212.41
05/16/96, 212.48, 214.15, 211.29, 212.48
05/15/96, 214.22, 215.55, 212.41, 214.22
05/14/96, 213.74, 215.20, 212.06, 213.74
05/13/96, 213.32, 214.15, 210.52, 213.32
05/10/96, 211.78, 212.76, 209.68, 211.78
05/09/96, 210.03, 211.50, 207.59, 210.03
05/08/96, 209.47, 210.38, 203.19, 209.47
05/07/96, 205.42, 206.96, 204.23, 205.42
05/06/96, 205.84, 207.59, 203.88, 205.84
05/03/96, 205.56, 209.12, 204.86, 205.56
05/02/96, 207.66, 210.10, 206.75, 207.66
05/01/96, 209.96, 211.71, 208.77, 209.96
04/30/96, 210.10, 211.29, 208.15, 210.10
04/29/96, 210.17, 211.01, 208.29, 210.17
04/26/96, 209.40, 211.22, 208.43, 209.40
04/25/96, 209.68, 210.66, 207.38, 209.68
